1.321243893575500806e+03 9.814979067215552355e-01 1.000000000000000056e-01 9.639595258316665527e-01
1.321684729308290798e+03 1.004206102627974273e+00 1.000000000000000056e-01 9.639595249035305402e-01
1.322125709280268666e+03 9.949064621558556532e-01 1.000000000000000056e-01 9.639595238799206767e-01
1.322566833635886042e+03 9.564030583088214410e-01 1.000000000000000056e-01 9.639595227471305927e-01
1.323008102519735303e+03 9.608949606235210883e-01 1.000000000000000056e-01 9.639595214888780905e-01
1.323449516076551390e+03 9.721104961175185410e-01 1.000000000000000056e-01 9.639595200856877488e-01
1.323891074451212035e+03 9.740511041421157090e-01 1.000000000000000056e-01 9.639595185141013323e-01
1.324332777788737303e+03 9.942825619991009223e-01 1.000000000000000056e-01 9.639595167456413982e-01
1.324774626234289826e+03 9.906459267322833551e-01 1.000000000000000056e-01 9.639595147454456114e-01
1.325216619933175934e+03 9.833183701221759332e-01 1.000000000000000056e-01 9.639595124704329887e-01
1.325658759030844749e+03 9.893151246584378500e-01 1.000000000000000056e-01 9.639595098668152229e-01
1.326101043672888864e+03 9.826332789201003282e-01 1.000000000000000056e-01 9.639595068666522160e-01
1.326543474005045482e+03 9.942716314242436848e-01 1.000000000000000056e-01 9.639595033829632120e-01
1.326986050173195054e+03 9.823520779609680176e-01 1.000000000000000056e-01 9.639594993020963454e-01
1.327428772323362864e+03 9.595818061095017226e-01 1.000000000000000056e-01 9.639594944648783859e-01
1.327871640601718354e+03 9.771164701535151043e-01 1.000000000000000056e-01 9.639594885559985560e-01
1.328314655154576030e+03 9.960614947172311551e-01 1.000000000000000056e-01 9.639594801702344729e-01
1.328757816128395234e+03 9.882678985595703125e-01 1.000000000000000056e-01 9.639594592714360033e-01
1.329201123669780600e+03 9.818434302623455512e-01 1.000000000000000056e-01 9.639593539272087730e-01
1.329644577925482054e+03 9.691561873142535699e-01 1.000000000000000056e-01 9.639587070340270847e-01
1.330088179042395950e+03 9.337585545503176432e-01 1.000000000000000056e-01 9.639550028576502338e-01
1.330531927167563708e+03 9.480061393517714707e-01 1.000000000000000056e-01 9.639363317198743619e-01
1.330975822448173858e+03 9.645153008974515219e-01 1.000000000000000056e-01 9.638544350287029383e-01
1.331419865031560903e+03 9.494343720949612875e-01 1.000000000000000056e-01 9.635429580705383579e-01
1.331864055065206003e+03 9.724730803416326008e-01 1.000000000000000056e-01 9.625184660391346014e-01
1.332308392696737428e+03 9.598261072085454426e-01 1.000000000000000056e-01 9.596142600282769886e-01
1.332752878073930788e+03 9.302845276319063883e-01 1.000000000000000056e-01 9.525556388541409625e-01
1.333197511344709255e+03 9.672296551557687527e-01 1.000000000000000056e-01 9.379616709488279858e-01
1.333642292657143116e+03 8.831295692003690023e-01 1.000000000000000056e-01 9.125765688110224483e-01
1.334087222159450903e+03 8.943766814011794297e-01 1.000000000000000056e-01 8.759721069032030405e-01
1.334532300000000077e+03 8.326070675483117078e-01 1.000000000000000056e-01 8.331324845265245527e-01
1.334977526327305441e+03 7.772062799105277087e-01 1.000000000000000056e-01 7.941333894961534190e-01
1.335422901290030723e+03 8.123075939141787272e-01 1.000000000000000056e-01 7.701741297025099797e-01
1.335868425036989265e+03 7.189483608190829766e-01 1.000000000000000056e-01 7.686192953769910297e-01
1.336314097717142658e+03 8.039330850140407048e-01 1.000000000000000056e-01 7.899736094933353936e-01
1.336759919479603241e+03 8.384275482251093425e-01 1.000000000000000056e-01 8.276749445316805565e-01
1.337205890473631371e+03 8.852982268883631267e-01 1.000000000000000056e-01 8.707399114042767563e-01
1.337652010848638611e+03 8.837755184907180039e-01 1.000000000000000056e-01 9.086159372363075137e-01
1.338098280754186135e+03 9.262638871486370551e-01 1.000000000000000056e-01 9.355241749549789709e-01
1.338544700339985638e+03 9.639047659360445719e-01 1.000000000000000056e-01 9.513145679355985429e-01
1.338991269755899793e+03 9.607526430716881727e-01 1.000000000000000056e-01 9.590848192537335670e-01
1.339437989151942020e+03 9.756334561568039687e-01 1.000000000000000056e-01 9.623275486806998069e-01
1.339884858678276714e+03 9.966478026830233317e-01 1.000000000000000056e-01 9.634844486183832268e-01
1.340331878485219704e+03 9.925948014626135851e-01 1.000000000000000056e-01 9.638391549424062399e-01
1.340779048723239157e+03 9.803190735670236355e-01 1.000000000000000056e-01 9.639329284472923920e-01
1.341226369542955126e+03 9.895701316686776883e-01 1.000000000000000056e-01 9.639543564561213751e-01
1.341673841095138187e+03 9.728531975012558730e-01 1.000000000000000056e-01 9.639586021228728763e-01
1.342121463530713982e+03 9.832207835637606363e-01 1.000000000000000056e-01 9.639593390703330433e-01
1.342569237000759131e+03 9.821755931927607097e-01 1.000000000000000056e-01 9.639594571789855681e-01
1.343017161656503731e+03 9.694608725034273844e-01 1.000000000000000056e-01 9.639594797127559733e-01
1.343465237649330447e+03 9.585016140571007703e-01 1.000000000000000056e-01 9.639594883661617430e-01
1.343913465130777013e+03 9.974801219426668863e-01 1.000000000000000056e-01 9.639594943797297200e-01
1.344361844252533047e+03 9.797594226323641520e-01 1.000000000000000056e-01 9.639594992875908375e-01
1.344810375166443464e+03 9.623032670754653184e-01 1.000000000000000056e-01 9.639595034212261604e-01
1.345259058024507112e+03 9.848805024073674641e-01 1.000000000000000056e-01 9.639595069449627962e-01
1.345707892978876544e+03 9.916981091866126086e-01 1.000000000000000056e-01 9.639595099756939067e-01
1.346156880181860743e+03 9.728822570580702989e-01 1.000000000000000056e-01 9.639595126027058480e-01
1.346606019785922172e+03 9.568930268287658691e-01 1.000000000000000056e-01 9.639595148956210391e-01
1.347055311943678817e+03 9.848238963347214492e-01 1.000000000000000056e-01 9.639595169094735683e-01
1.347504756807905324e+03 9.822922945022583008e-01 1.000000000000000056e-01 9.639595186882765621e-01
1.347954354531530271e+03 9.897471070289611816e-01 1.000000000000000056e-01 9.639595202676041197e-01
